time (days since 1610-01-01),irradiance (W/m^2),uncertainty (W/m^2)
113062.0,1361.1407470703125,0.7112154960632324
113063.0,1361.0960693359375,0.7104313969612122
113064.0,1361.175537109375,0.7157140970230103
113065.0,1361.416259765625,0.7082887291908264
113066.0,1361.5966796875,0.692565381526947
113067.0,1361.6678466796875,0.661493182182312
113068.0,1361.71337890625,0.6444858312606812
113069.0,1361.6278076171875,0.6077892780303955
113070.0,1361.510009765625,0.5782422423362732
113071.0,1361.5185546875,0.5613246560096741
113072.0,1361.493896484375,0.5493649840354919
113073.0,1361.320068359375,0.5515113472938538
113074.0,1360.991455078125,0.5349895358085632
113075.0,1361.0880126953125,0.5903103351593018
113076.0,1361.1484375,0.6396026015281677
113077.0,1361.0257568359375,0.6953060030937195
113078.0,1360.927734375,0.7050386667251587
113079.0,1360.818115234375,0.723293125629425
113080.0,1360.65283203125,0.6874460577964783
113081.0,1360.4454345703125,0.7218575477600098
113082.0,1360.5826416015625,0.6848901510238647
113083.0,1360.81201171875,0.680116593837738
113084.0,1360.969970703125,0.7351043224334717
113085.0,1360.709228515625,0.7752259969711304
113086.0,1360.4111328125,0.8597915172576904
113087.0,1360.1275634765625,0.9338892698287964
113088.0,1359.8157958984375,0.9530763030052185
113089.0,1359.589599609375,0.992550790309906
113090.0,1359.5653076171875,0.9809072017669678
113091.0,1359.7626953125,0.9395976662635803
113092.0,1360.238525390625,0.81443190574646
113093.0,1360.9371337890625,0.7350824475288391
113094.0,1361.4039306640625,0.701682984828949
113095.0,1361.5174560546875,0.6522284150123596
113096.0,1361.1749267578125,0.6542011499404907
113097.0,1361.3385009765625,0.6616740822792053
113098.0,1361.2098388671875,0.590743362903595
113099.0,1361.228271484375,0.5469240546226501
113100.0,1361.1519775390625,0.5046014785766602
113101.0,1361.11279296875,0.5407750010490417
113102.0,1360.990234375,0.5847119688987732
113103.0,1361.0625,0.6034755110740662
113104.0,1360.9742431640625,0.5792608857154846
113105.0,1360.8377685546875,0.5614644289016724
113106.0,1360.8985595703125,0.5964321494102478
113107.0,1361.105224609375,0.5726110339164734
113108.0,1361.1239013671875,0.5469464063644409
113109.0,1361.101806640625,0.509548544883728
113110.0,1361.1934814453125,0.5820612907409668
113111.0,1360.93798828125,0.6182113289833069
113112.0,1360.580078125,0.6603426933288574
113113.0,1360.250732421875,0.7143561244010925
113114.0,1360.1826171875,0.739064633846283
113115.0,1360.257080078125,0.72947096824646
113116.0,1360.33203125,0.7216223478317261
113117.0,1360.5916748046875,0.6966703534126282
113118.0,1360.874267578125,0.6529536843299866
113119.0,1360.928466796875,0.6026735305786133
113120.0,1361.0093994140625,0.556122899055481
113121.0,1361.0924072265625,0.5446321368217468
113122.0,1360.9661865234375,0.5349206924438477
113123.0,1360.871826171875,0.5821470022201538
113124.0,1360.7852783203125,0.5965632200241089
113125.0,1360.712890625,0.6085308194160461
113126.0,1360.7607421875,0.6419695019721985
113127.0,1360.79150390625,0.6519613862037659
113128.0,1360.76220703125,0.636013925075531
113129.0,1360.7247314453125,0.6585589647293091
113130.0,1360.832275390625,0.6920977234840393
113131.0,1360.8212890625,0.6610419154167175
113132.0,1360.8052978515625,0.6627364158630371
113133.0,1360.8807373046875,0.6319112181663513
113134.0,1360.913818359375,0.6089185476303101
113135.0,1360.955810546875,0.5518038272857666
113136.0,1360.8641357421875,0.5104882121086121
113137.0,1360.9415283203125,0.5072405934333801
113138.0,1360.999755859375,0.5280216932296753
113139.0,1360.8331298828125,0.5166895389556885
113140.0,1360.774169921875,0.5841267704963684
113141.0,1360.5521240234375,0.6386555433273315
113142.0,1360.4073486328125,0.6944664120674133
113143.0,1360.1807861328125,0.7596691250801086
113144.0,1360.660400390625,0.7141098380088806
113145.0,1360.8958740234375,0.6416382193565369
113146.0,1360.9322509765625,0.5808400511741638
113147.0,1361.019287109375,0.5544821619987488
113148.0,1361.155517578125,0.5297721028327942
113149.0,1361.1514892578125,0.49597829580307007
113150.0,1361.157958984375,0.4805372357368469
113151.0,1361.0958251953125,0.4643261730670929
113152.0,1360.9466552734375,0.4433276057243347
113153.0,1360.9456787109375,0.44115889072418213
113154.0,1361.0341796875,0.4663383960723877
113155.0,1360.891845703125,0.4518943130970001
113156.0,1360.854736328125,0.4598054885864258
113157.0,1360.959716796875,0.49634188413619995
113158.0,1360.8779296875,0.5207021832466125
113159.0,1360.7833251953125,0.547471284866333
113160.0,1360.576416015625,0.6401125192642212
113161.0,1360.4290771484375,0.6972382068634033
113162.0,1360.1759033203125,0.7355612516403198
113163.0,1360.153564453125,0.756969690322876
113164.0,1359.9393310546875,0.7987364530563354
113165.0,1360.0872802734375,0.750991702079773
113166.0,1360.2569580078125,0.6994147300720215
113167.0,1360.35400390625,0.6799951791763306
113168.0,1360.5751953125,0.6345942616462708
113169.0,1360.7301025390625,0.5529218316078186
113170.0,1360.6326904296875,0.5600101351737976
113171.0,1360.6444091796875,0.5776281356811523
113172.0,1360.720947265625,0.5606362223625183
113173.0,1360.8697509765625,0.5298880338668823
113174.0,1360.9681396484375,0.5088617205619812
113175.0,1360.972412109375,0.4668543040752411
113176.0,1361.072509765625,0.4575401842594147
113177.0,1361.109619140625,0.4571017622947693
113178.0,1360.993408203125,0.4352957010269165
113179.0,1360.8504638671875,0.4187249541282654
113180.0,1360.8662109375,0.4018744230270386
113181.0,1360.8167724609375,0.4037304222583771
113182.0,1360.8155517578125,0.40134450793266296
113183.0,1360.7764892578125,0.40442022681236267
113184.0,1360.7646484375,0.4083383083343506
113185.0,1360.7559814453125,0.44045358896255493
113186.0,1360.700439453125,0.46845194697380066
113187.0,1360.669921875,0.5180099606513977
113188.0,1360.627197265625,0.5616231560707092
113189.0,1360.5196533203125,0.5719141364097595
113190.0,1360.40771484375,0.5718385577201843
113191.0,1360.4580078125,0.5874423980712891
113192.0,1360.4337158203125,0.5515798330307007
113193.0,1360.6326904296875,0.5688570141792297
113194.0,1360.8193359375,0.5596119165420532
113195.0,1360.8076171875,0.566270112991333
113196.0,1360.8609619140625,0.5458076596260071
113197.0,1361.1019287109375,0.5399937629699707
113198.0,1361.247802734375,0.5479200482368469
113199.0,1361.14404296875,0.4995794892311096
113200.0,1361.114013671875,0.48154476284980774
113201.0,1360.973876953125,0.45726555585861206
113202.0,1361.089599609375,0.502205491065979
113203.0,1361.0469970703125,0.5139809846878052
113204.0,1360.936279296875,0.5357953906059265
113205.0,1360.7872314453125,0.5246650576591492
113206.0,1360.671142578125,0.527481734752655
113207.0,1360.8665771484375,0.5312464833259583
113208.0,1360.7742919921875,0.48571231961250305
113209.0,1360.73583984375,0.4702043831348419
113210.0,1360.8271484375,0.44811031222343445
113211.0,1360.972900390625,0.4433751106262207
113212.0,1361.00439453125,0.4324367046356201
113213.0,1360.995361328125,0.44412705302238464
113214.0,1360.759521484375,0.4203851819038391
113215.0,1360.8529052734375,0.4433414936065674
113216.0,1360.890380859375,0.46062320470809937
113217.0,1361.0755615234375,0.4948302209377289
113218.0,1360.909423828125,0.44194427132606506
113219.0,1360.8197021484375,0.4142051637172699
113220.0,1360.954345703125,0.4405924379825592
113221.0,1360.9952392578125,0.43455174565315247
113222.0,1360.778076171875,0.4071637690067291
113223.0,1360.6448974609375,0.43528512120246887
113224.0,1360.443115234375,0.47535496950149536
113225.0,1360.0557861328125,0.5754137635231018
113226.0,1359.9627685546875,0.6246761679649353
113227.0,1360.21240234375,0.5448439121246338
113228.0,1360.43115234375,0.48031947016716003
113229.0,1360.585693359375,0.4436718821525574
113230.0,1360.75537109375,0.4126557409763336
113231.0,1360.866943359375,0.4157266318798065
113232.0,1360.7808837890625,0.42008039355278015
113233.0,1360.8116455078125,0.44919878244400024
113234.0,1360.791748046875,0.4750557243824005
113235.0,1360.6705322265625,0.5108849406242371
113236.0,1360.686767578125,0.5333535671234131
113237.0,1360.7239990234375,0.5483911037445068
113238.0,1360.6944580078125,0.5541232824325562
113239.0,1360.7906494140625,0.5461284518241882
113240.0,1360.80712890625,0.548580527305603
113241.0,1360.9046630859375,0.511777937412262
113242.0,1360.8873291015625,0.4918743669986725
113243.0,1361.0921630859375,0.5000177621841431
113244.0,1361.1170654296875,0.4955959618091583
113245.0,1360.7459716796875,0.5434923768043518
113246.0,1360.3758544921875,0.6173005700111389
113247.0,1359.6947021484375,0.7590299248695374
113248.0,1359.07080078125,0.9087016582489014
113249.0,1358.900634765625,0.921333372592926
113250.0,1358.6832275390625,0.8835733532905579
113251.0,1359.0111083984375,0.817805826663971
113252.0,1359.3448486328125,0.7427261471748352
113253.0,1359.826416015625,0.6460396647453308
113254.0,1360.3023681640625,0.5276739597320557
113255.0,1360.5960693359375,0.4602243900299072
113256.0,1360.7596435546875,0.4284135699272156
113257.0,1360.8017578125,0.4204939305782318
113258.0,1360.812744140625,0.43915438652038574
113259.0,1360.8922119140625,0.4611044228076935
113260.0,1360.808349609375,0.4538986086845398
113261.0,1360.77099609375,0.45711416006088257
113262.0,1360.8717041015625,0.43736401200294495
113263.0,1360.794677734375,0.4526025652885437
113264.0,1360.8038330078125,0.4507197141647339
113265.0,1360.888916015625,0.46539556980133057
113266.0,1360.85107421875,0.48112377524375916
113267.0,1360.638427734375,0.5724073052406311
113268.0,1360.532470703125,0.6242589950561523
113269.0,1360.642333984375,0.6414048075675964
113270.0,1360.8245849609375,0.6476908922195435
113271.0,1360.9569091796875,0.6460795402526855
113272.0,1360.9703369140625,0.5880898833274841
113273.0,1361.1455078125,0.5912033319473267
113274.0,1361.28955078125,0.6258923411369324
113275.0,1361.2037353515625,0.6310446262359619
113276.0,1361.0377197265625,0.6291821599006653
113277.0,1361.1363525390625,0.5999918580055237
113278.0,1361.3460693359375,0.5897464156150818
113279.0,1361.4197998046875,0.5983820557594299
113280.0,1361.152587890625,0.5946608185768127
113281.0,1361.01171875,0.5861286520957947
113282.0,1360.713134765625,0.5425593256950378
113283.0,1360.708984375,0.5150525569915771
113284.0,1360.898193359375,0.5175400972366333
113285.0,1360.669921875,0.45908123254776
113286.0,1360.687744140625,0.434714674949646
113287.0,1360.7254638671875,0.425911009311676
113288.0,1360.881103515625,0.46818873286247253
113289.0,1360.8878173828125,0.48300835490226746
113290.0,1360.8946533203125,0.511322021484375
113291.0,1360.529296875,0.5338107347488403
113292.0,1360.467529296875,0.547452986240387
113293.0,1360.0867919921875,0.6570999026298523
113294.0,1360.400634765625,0.6447207927703857
113295.0,1360.4921875,0.585174024105072
113296.0,1360.76025390625,0.5595726370811462
113297.0,1360.9788818359375,0.4877016842365265
113298.0,1361.0634765625,0.46499398350715637
113299.0,1360.771484375,0.512671947479248
113300.0,1360.2452392578125,0.6210331916809082
113301.0,1359.86376953125,0.699070394039154
113302.0,1359.544677734375,0.796324610710144
113303.0,1359.1072998046875,0.8704035878181458
113304.0,1358.633056640625,1.0042057037353516
113305.0,1358.63916015625,0.9980592727661133
113306.0,1358.7086181640625,1.0409159660339355
113307.0,1359.310546875,0.8679056763648987
113308.0,1360.0030517578125,0.7708834409713745
113309.0,1360.4371337890625,0.6421595215797424
113310.0,1360.9974365234375,0.5679064393043518
113311.0,1361.14794921875,0.5419097542762756
113312.0,1361.00146484375,0.49049824476242065
113313.0,1360.8623046875,0.4614253640174866
113314.0,1360.97705078125,0.478390097618103
113315.0,1360.807861328125,0.445992648601532
113316.0,1360.86865234375,0.44428133964538574
113317.0,1360.9752197265625,0.4511858820915222
113318.0,1361.005615234375,0.44376567006111145
113319.0,1360.8382568359375,0.3983030617237091
113320.0,1360.86376953125,0.4000338017940521
113321.0,1360.818115234375,0.3951798975467682
113322.0,1360.9296875,0.4224434792995453
113323.0,1361.0262451171875,0.4343850612640381
113324.0,1360.9154052734375,0.41484543681144714
113325.0,1360.628173828125,0.3985988199710846
113326.0,1360.5966796875,0.4347558915615082
113327.0,1360.41650390625,0.47015875577926636
113328.0,1360.4482421875,0.5026789903640747
113329.0,1360.40771484375,0.5061330199241638
113330.0,1360.3848876953125,0.5111516714096069
113331.0,1360.40185546875,0.5060315132141113
113332.0,1360.4573974609375,0.49321919679641724
113333.0,1360.537353515625,0.4769417941570282
113334.0,1360.6278076171875,0.45543143153190613
113335.0,1360.70068359375,0.42002925276756287
113336.0,1360.72021484375,0.40829041600227356
113337.0,1360.798583984375,0.39092984795570374
113338.0,1360.904541015625,0.4052823781967163
113339.0,1360.8441162109375,0.3973149061203003
113340.0,1360.6759033203125,0.37053051590919495
113341.0,1360.7442626953125,0.39348703622817993
113342.0,1360.71337890625,0.4023406207561493
113343.0,1360.7025146484375,0.4102270007133484
113344.0,1360.7872314453125,0.4275910258293152
113345.0,1360.8438720703125,0.4469028413295746
113346.0,1360.892578125,0.4478820562362671
113347.0,1361.0423583984375,0.483195424079895
113348.0,1360.9923095703125,0.48192277550697327
113349.0,1361.1673583984375,0.5269481539726257
113350.0,1360.9991455078125,0.48672160506248474
113351.0,1361.13232421875,0.5174829363822937
113352.0,1361.04833984375,0.5318215489387512
113353.0,1360.8433837890625,0.5091828107833862
113354.0,1360.961181640625,0.5117133855819702
113355.0,1360.9337158203125,0.4657660722732544
113356.0,1361.172607421875,0.5034933686256409
113357.0,1361.1749267578125,0.5014113187789917
113358.0,1361.0218505859375,0.4648389220237732
113359.0,1361.0731201171875,0.4676537811756134
113360.0,1361.128173828125,0.452731192111969
113361.0,1361.109130859375,0.45497098565101624
113362.0,1360.7884521484375,0.3971514105796814
113363.0,1360.9188232421875,0.4277433454990387
113364.0,1360.7972412109375,0.3894786834716797
113365.0,1360.8692626953125,0.40093180537223816
113366.0,1360.7122802734375,0.3930135667324066
113367.0,1360.74365234375,0.41568875312805176
113368.0,1360.70556640625,0.411289244890213
113369.0,1360.703857421875,0.4314787983894348
113370.0,1360.53857421875,0.4680428206920624
113371.0,1360.5126953125,0.48233965039253235
113372.0,1360.653564453125,0.5004274845123291
113373.0,1360.84521484375,0.5534152984619141
113374.0,1360.7646484375,0.5121809244155884
113375.0,1360.8494873046875,0.5070438981056213
113376.0,1360.949462890625,0.5171888470649719
113377.0,1360.940185546875,0.5483362078666687
113378.0,1360.7451171875,0.5445433855056763
113379.0,1360.6790771484375,0.52623051404953
113380.0,1360.71923828125,0.5246836543083191
113381.0,1360.783935546875,0.5065887570381165
113382.0,1360.7794189453125,0.4854123890399933
113383.0,1360.683349609375,0.47639912366867065
113384.0,1360.5673828125,0.468630850315094
113385.0,1360.6512451171875,0.47299879789352417
113386.0,1360.817626953125,0.49269765615463257
113387.0,1360.6456298828125,0.5109591484069824
113388.0,1360.6539306640625,0.5241066813468933
113389.0,1360.7379150390625,0.47855475544929504
113390.0,1360.8369140625,0.468415766954422
113391.0,1360.850830078125,0.44957464933395386
113392.0,1360.892578125,0.45062217116355896
113393.0,1360.8963623046875,0.44987210631370544
113394.0,1360.923583984375,0.4672400951385498
113395.0,1360.823974609375,0.4613841474056244
113396.0,1360.849365234375,0.4604545533657074
113397.0,1360.8397216796875,0.4669542610645294
113398.0,1360.9642333984375,0.5064034461975098
113399.0,1360.742431640625,0.47715142369270325
113400.0,1360.8828125,0.5276615619659424
113401.0,1360.8001708984375,0.5065909028053284
113402.0,1360.84716796875,0.5163515210151672
113403.0,1360.726806640625,0.51651531457901
113404.0,1360.7811279296875,0.5454462766647339
113405.0,1360.6387939453125,0.5787644982337952
113406.0,1360.4586181640625,0.5563955903053284
113407.0,1360.345947265625,0.5598756670951843
113408.0,1360.2862548828125,0.5557337999343872
113409.0,1360.1768798828125,0.5765132904052734
113410.0,1360.370849609375,0.5281681418418884
113411.0,1360.5718994140625,0.492449015378952
113412.0,1360.654541015625,0.47696515917778015
113413.0,1360.80810546875,0.4489639699459076
113414.0,1360.8607177734375,0.4345910847187042
113415.0,1360.9915771484375,0.44859352707862854
113416.0,1360.9422607421875,0.43737736344337463
113417.0,1360.8873291015625,0.4310297966003418
113418.0,1360.8035888671875,0.40458405017852783
113419.0,1360.8131103515625,0.4026786684989929
113420.0,1360.85107421875,0.39546987414360046
113421.0,1360.9072265625,0.4073319137096405
113422.0,1360.809326171875,0.4010365903377533
113423.0,1360.6793212890625,0.38898780941963196
113424.0,1360.853271484375,0.4331666827201843
113425.0,1360.81103515625,0.4403782784938812
113426.0,1360.8372802734375,0.4426147937774658
113427.0,1360.7646484375,0.4207732677459717
113428.0,1360.63134765625,0.4083040654659271
113429.0,1360.666015625,0.42512500286102295
113430.0,1360.7745361328125,0.462676078081131
113431.0,1360.7841796875,0.4620973765850067
113432.0,1360.76220703125,0.47162291407585144
113433.0,1360.7120361328125,0.4606504440307617
113434.0,1360.734130859375,0.4558437168598175
113435.0,1360.8187255859375,0.467593789100647
113436.0,1360.8333740234375,0.460462749004364
113437.0,1360.8575439453125,0.4509775936603546
113438.0,1360.6920166015625,0.4050556421279907
113439.0,1360.7633056640625,0.41196444630622864
113440.0,1360.8587646484375,0.4093095064163208
113441.0,1360.89111328125,0.4021523594856262
113442.0,1360.860595703125,0.39948755502700806
113443.0,1360.689697265625,0.3621852695941925
113444.0,1360.7047119140625,0.36237192153930664
113445.0,1360.7947998046875,0.38191747665405273
113446.0,1360.58740234375,0.3471560478210449
113447.0,1360.618408203125,0.3594052195549011
113448.0,1360.617431640625,0.3806760609149933
113449.0,1360.5897216796875,0.38644519448280334
113450.0,1360.618408203125,0.42482873797416687
113451.0,1360.761474609375,0.4852445125579834
113452.0,1360.76123046875,0.4855284094810486
113453.0,1360.7850341796875,0.469794899225235
113454.0,1360.802734375,0.45782798528671265
113455.0,1360.754638671875,0.43753206729888916
113456.0,1360.6907958984375,0.4060831069946289
113457.0,1360.727294921875,0.3987840414047241
113458.0,1360.745849609375,0.39764440059661865
113459.0,1360.7454833984375,0.39261704683303833
113460.0,1360.884765625,0.4084533751010895
113461.0,1360.7850341796875,0.38855209946632385
113462.0,1360.695556640625,0.3694080114364624
113463.0,1360.7088623046875,0.3675125241279602
113464.0,1360.7176513671875,0.36683139204978943
113465.0,1360.7047119140625,0.37019410729408264
113466.0,1360.57568359375,0.3672765791416168
113467.0,1360.4949951171875,0.40887489914894104
113468.0,1360.2845458984375,0.4681159257888794
113469.0,1359.7823486328125,0.5604953169822693
113470.0,1359.7154541015625,0.6500324606895447
113471.0,1359.781005859375,0.6209821701049805
113472.0,1359.8863525390625,0.5807678699493408
113473.0,1360.10595703125,0.5317825078964233
113474.0,1360.494873046875,0.4870741665363312
113475.0,1360.6090087890625,0.43302643299102783
113476.0,1360.7962646484375,0.3987778425216675
113477.0,1360.6636962890625,0.3911655843257904
113478.0,1360.650390625,0.41774049401283264
113479.0,1360.5189208984375,0.4166681170463562
113480.0,1360.481201171875,0.4299837052822113
113481.0,1360.46240234375,0.4651140868663788
113482.0,1360.5333251953125,0.45013269782066345
113483.0,1360.75341796875,0.4055045545101166
113484.0,1360.8265380859375,0.39020591974258423
113485.0,1360.84375,0.38893112540245056
113486.0,1360.66455078125,0.35256123542785645
113487.0,1360.6422119140625,0.3479207456111908
113488.0,1360.628173828125,0.35034847259521484
113489.0,1360.5555419921875,0.3647257089614868
113490.0,1360.542724609375,0.4133145809173584
113491.0,1360.48681640625,0.4665974974632263
113492.0,1360.2974853515625,0.5092536807060242
113493.0,1360.15673828125,0.5853391289710999
113494.0,1360.1317138671875,0.6055136919021606
113495.0,1360.20361328125,0.5914579629898071
113496.0,1360.5146484375,0.6065675020217896
113497.0,1360.5880126953125,0.589660108089447
113498.0,1360.7171630859375,0.5352293252944946
113499.0,1360.8411865234375,0.5276260375976562
113500.0,1360.9027099609375,0.5038937330245972
113501.0,1360.9444580078125,0.48649007081985474
113502.0,1360.8472900390625,0.5044130682945251
113503.0,1360.8775634765625,0.5322542190551758
113504.0,1360.54931640625,0.5261746048927307
113505.0,1360.2193603515625,0.5295410752296448
113506.0,1360.3602294921875,0.539240837097168
113507.0,1360.3587646484375,0.5403144359588623
113508.0,1360.180419921875,0.559191107749939
113509.0,1360.38916015625,0.5725341439247131
113510.0,1360.5235595703125,0.5290727615356445
113511.0,1360.7083740234375,0.4944775104522705
113512.0,1360.6964111328125,0.48054587841033936
113513.0,1360.75048828125,0.504610538482666
113514.0,1360.799560546875,0.5410358309745789
113515.0,1360.8258056640625,0.4874880015850067
113516.0,1360.878662109375,0.46840551495552063
113517.0,1360.802490234375,0.4207989275455475
113518.0,1360.7735595703125,0.4471714496612549
113519.0,1360.7706298828125,0.4387405216693878
113520.0,1360.87255859375,0.5100505352020264
113521.0,1360.732666015625,0.5370425581932068
113522.0,1360.630615234375,0.5025527477264404
113523.0,1360.7760009765625,0.4817936420440674
113524.0,1360.7698974609375,0.4859108626842499
113525.0,1360.8221435546875,0.4755649268627167
113526.0,1360.9227294921875,0.4549834728240967
113527.0,1360.979736328125,0.4429185688495636
113528.0,1360.95703125,0.44611161947250366
113529.0,1360.720458984375,0.4886499047279358
113530.0,1360.2744140625,0.5446873903274536
113531.0,1360.1058349609375,0.5738992094993591
113532.0,1359.92138671875,0.5775059461593628
113533.0,1359.9345703125,0.5872778296470642
113534.0,1359.7734375,0.6063278913497925
113535.0,1359.9583740234375,0.5792540311813354
113536.0,1360.4482421875,0.5172139406204224
113537.0,1360.5462646484375,0.5023487210273743
113538.0,1360.84326171875,0.4445500671863556
113539.0,1360.8238525390625,0.4123760461807251
113540.0,1360.8590087890625,0.40087994933128357
113541.0,1360.7440185546875,0.38519227504730225
113542.0,1360.7373046875,0.3873842656612396
113543.0,1360.7315673828125,0.38829654455184937
113544.0,1360.7884521484375,0.4134398400783539
113545.0,1360.776123046875,0.4180913269519806
113546.0,1360.76806640625,0.41567257046699524
113547.0,1360.6510009765625,0.39963793754577637
113548.0,1360.650634765625,0.3971361517906189
113549.0,1360.662841796875,0.39351868629455566
113550.0,1360.6793212890625,0.38847804069519043
113551.0,1360.6339111328125,0.3962329030036926
113552.0,1360.6024169921875,0.4246285557746887
113553.0,1360.68701171875,0.4469945728778839
113554.0,1360.825439453125,0.48436614871025085
113555.0,1360.8189697265625,0.5141158103942871
113556.0,1360.706298828125,0.5112835764884949
113557.0,1360.5711669921875,0.4890674948692322
113558.0,1360.5843505859375,0.4858844578266144
113559.0,1360.6658935546875,0.47762054204940796
113560.0,1360.7052001953125,0.469517320394516
113561.0,1360.5892333984375,0.4549906849861145
113562.0,1360.747802734375,0.4602086842060089
113563.0,1360.6988525390625,0.4178830087184906
113564.0,1360.733642578125,0.40411826968193054
113565.0,1360.81396484375,0.4069261848926544
113566.0,1360.6873779296875,0.3735577464103699
113567.0,1360.7186279296875,0.3834497034549713
113568.0,1360.6983642578125,0.3873499035835266
113569.0,1360.6485595703125,0.3797059953212738
113570.0,1360.6502685546875,0.3784044682979584
113571.0,1360.63916015625,0.3790772259235382
113572.0,1360.705322265625,0.38138076663017273
113573.0,1360.7900390625,0.3863237798213959
113574.0,1360.8223876953125,0.38488319516181946
113575.0,1360.810546875,0.3976605236530304
113576.0,1360.651123046875,0.3943531811237335
113577.0,1360.4552001953125,0.4099673330783844
113578.0,1360.595458984375,0.51882404088974
113579.0,1360.5609130859375,0.4930269420146942
113580.0,1360.65869140625,0.46713948249816895
113581.0,1360.7193603515625,0.48048216104507446
113582.0,1360.708740234375,0.4825712740421295
113583.0,1360.653564453125,0.49126937985420227
113584.0,1360.523681640625,0.5261964201927185
113585.0,1360.491943359375,0.5678462982177734
113586.0,1360.315673828125,0.6064737439155579
113587.0,1360.396240234375,0.5529378652572632
113588.0,1360.5389404296875,0.48665034770965576
113589.0,1360.54736328125,0.4736497700214386
113590.0,1360.6923828125,0.4444149434566498
113591.0,1360.845703125,0.45637184381484985
113592.0,1360.77880859375,0.4669066369533539
113593.0,1360.558837890625,0.4275718033313751
113594.0,1360.5211181640625,0.43579691648483276
113595.0,1360.6904296875,0.4250624179840088
113596.0,1360.7225341796875,0.39895498752593994
113597.0,1360.6427001953125,0.3712701201438904
113598.0,1360.5927734375,0.38125893473625183
113599.0,1360.5819091796875,0.42693373560905457
113600.0,1360.180908203125,0.5106655359268188
113601.0,1359.96630859375,0.5626338720321655
113602.0,1360.0460205078125,0.5842075347900391
113603.0,1360.0767822265625,0.5780372619628906
113604.0,1360.4625244140625,0.5199472904205322
113605.0,1360.613525390625,0.49357396364212036
113606.0,1360.5286865234375,0.4936644434928894
113607.0,1360.4892578125,0.4594126045703888
113608.0,1360.5233154296875,0.4400632381439209
113609.0,1360.5650634765625,0.43059492111206055
113610.0,1360.6856689453125,0.4373162090778351
113611.0,1360.8323974609375,0.4393641948699951
113612.0,1360.8143310546875,0.41217321157455444
113613.0,1360.831298828125,0.4086688756942749
113614.0,1360.7996826171875,0.38998380303382874
113615.0,1360.796142578125,0.3911374509334564
113616.0,1360.75634765625,0.3880409598350525
113617.0,1360.7684326171875,0.3869110345840454
113618.0,1360.7919921875,0.3799631893634796
113619.0,1360.83203125,0.38675931096076965
113620.0,1360.661865234375,0.36675307154655457
113621.0,1360.7008056640625,0.3968674838542938
113622.0,1360.5718994140625,0.4032149910926819
113623.0,1360.6075439453125,0.4253832697868347
113624.0,1360.5960693359375,0.4333849549293518
113625.0,1360.605712890625,0.42602890729904175
113626.0,1360.6002197265625,0.42438989877700806
113627.0,1360.7174072265625,0.42794501781463623
113628.0,1360.612060546875,0.42463961243629456
113629.0,1360.656982421875,0.4156430959701538
113630.0,1360.6749267578125,0.42079436779022217
113631.0,1360.7333984375,0.41734790802001953
113632.0,1360.7703857421875,0.4180658161640167
113633.0,1360.8746337890625,0.4139535427093506
113634.0,1360.8956298828125,0.41517969965934753
113635.0,1360.94775390625,0.4157164394855499
113636.0,1360.885009765625,0.3981251120567322
113637.0,1360.8804931640625,0.400145560503006
113638.0,1360.7147216796875,0.42109811305999756
113639.0,1360.468017578125,0.4897729754447937
113640.0,1360.1136474609375,0.5114513039588928
113641.0,1360.228759765625,0.45054587721824646
113642.0,1360.3509521484375,0.4251859784126282
113643.0,1360.5325927734375,0.39967915415763855
113644.0,1360.71337890625,0.3953627049922943
113645.0,1360.8145751953125,0.39552339911460876
113646.0,1360.885986328125,0.3954859972000122
113647.0,1360.68310546875,0.3592589795589447
113648.0,1360.6636962890625,0.3644985556602478
113649.0,1360.7874755859375,0.38706934452056885
113650.0,1360.770751953125,0.3830347955226898
113651.0,1360.791015625,0.37988734245300293
113652.0,1360.76513671875,0.36895662546157837
113653.0,1360.77392578125,0.3703362047672272
113654.0,1360.7232666015625,0.3575977385044098
113655.0,1360.61572265625,0.3384288549423218
113656.0,1360.6146240234375,0.3381449580192566
113657.0,1360.59423828125,0.3507138192653656
113658.0,1360.561767578125,0.38605937361717224
113659.0,1360.5362548828125,0.39418530464172363
113660.0,1360.532958984375,0.41454529762268066
113661.0,1360.6610107421875,0.4477907419204712
113662.0,1360.834228515625,0.45996391773223877
113663.0,1360.698486328125,0.44072821736335754
113664.0,1360.8062744140625,0.44689473509788513
113665.0,1360.7984619140625,0.4271928668022156
113666.0,1360.8013916015625,0.41968098282814026
113667.0,1360.92138671875,0.43496519327163696
113668.0,1360.82275390625,0.39605391025543213
113669.0,1360.7025146484375,0.38797813653945923
113670.0,1360.59326171875,0.4063882827758789
113671.0,1360.573974609375,0.44178444147109985
113672.0,1360.453857421875,0.44814929366111755
113673.0,1360.4102783203125,0.4738128185272217
113674.0,1360.2816162109375,0.4824219346046448
113675.0,1360.1473388671875,0.5261242985725403
113676.0,1360.199951171875,0.5234691500663757
113677.0,1360.38232421875,0.5296785831451416
113678.0,1360.48779296875,0.5076742768287659
113679.0,1360.66259765625,0.4931493103504181
113680.0,1360.727783203125,0.4575045108795166
113681.0,1360.739013671875,0.42669278383255005
113682.0,1360.78857421875,0.41357627511024475
113683.0,1360.7725830078125,0.4073367416858673
113684.0,1360.90283203125,0.4176537096500397
113685.0,1360.7220458984375,0.42706966400146484
113686.0,1360.5859375,0.41020405292510986
